"","nflId","displayName","position","tot_dist_run","avg_dist_bc","avg_dist_ball","min_speed","speed_10","speed_25","med_speed","speed_75","speed_90","max_speed","avg_speed","var_speed","min_acceleration","acc_10","acc_25","med_acceleration","acc_75","acc_90","max_acceleration","avg_acceleration","var_acceleration","plays","height","weight","bmi","tackles","assists","forcedFumbles","missed_tackles","stops","avg_DIB","tot_epa","avg_stop_epa","successes_allowed","success_rate_allowed","pos_group","avg_dist_run","tackle_rate","assit_rate","ff_rate","missed_tackle_rate","stop_rate","true_stops","true_stop_rate","true_tackles","true_tackle_rate","pos_group_num"
"153",43351,"James Bradberry","CB",3720.08,16.8788940452111,16.3709694632296,0,0.34,1.11,2.31,3.87,5.18,8.93,2.58969245823723,3.33861002703874,0,0.34,0.84,1.7,2.71,3.72,8.08,1.89979520514433,1.76646305745499,339,73,212,242.070754716981,20,3,0,6,23,6.04347826086957,17.520016182,0.761739834,17,0.739130434782609,"DB",10.9736873156342,0.0589970501474926,0.00884955752212389,0,0.0176991150442478,0.0678466076696165,6,0.0176991150442478,17,0.0501474926253687,1
"154",43352,"Adam Gotsis","DE",1244.88,7.81661955246757,7.09562816298066,0,0.23,0.85,1.94,3.48,4.75,7.09,2.26347551644989,2.81263871242895,0,0.28,0.7,1.25,1.9,2.56,5.77,1.37092387146136,0.804522142280628,110,76,287,186.160278745645,4,4,0,2,8,7.375,-4.157611515,-0.519701439375,1,0.125,"DL",11.3170909090909,0.0363636363636364,0.0363636363636364,0,0.0181818181818182,0.0727272727272727,7,0.0636363636363636,6,0.0545454545454545,2
"155",43353,"Kevin Byard","FS",4930.33,13.5362742536041,12.9497174598596,0,0.83,1.87,3.62,5.36,6.61,10.03,3.68624607329843,4.60647821754947,0,0.58,1.2425,2.25,3.4,4.49,7.16,2.41773672400898,2.14075203181005,342,71,212,235.438679245283,34,22,0,3,56,5.875,36.648624424,0.654439721857143,39,0.696428571428571,"DB",14.4161695906433,0.0994152046783626,0.064327485380117,0,0.0087719298245614,0.16374269005848,17,0.0497076023391813,53,0.154970760233918,1
"156",43354,"Carl Nassib","OLB",1158.3,8.80694623134124,8.51380987365564,0,0.26,1.08,2.25,3.73,4.93,8.2,2.48846103183315,2.98806884317812,0,0.354,0.94,1.65,2.45,3.31,8.56,1.78306915477497,1.36808135555912,106,79,275,201.952727272727,6,6,0,2,12,6.58333333333333,1.656835202,0.138069600166667,4,0.333333333333333,"LB",10.927358490566,0.0566037735849057,0.0566037735849057,0,0.0188679245283019,0.113207547169811,8,0.0754716981132075,10,0.0943396226415094,3
"157",43356,"Maliek Collins","DT",1908.25,9.36308926995959,8.4556838201987,0,0.39,1.28,2.76,4.13,5.11,8.43,2.78197342593991,3.16300678153473,0,0.38,0.87,1.52,2.2,2.88,5.08,1.59529971312094,0.921087312000824,140,74,308,168.902597402597,7,5,0,0,12,6.25,-9.451943105,-0.787661925416667,1,0.0833333333333333,"DL",13.6303571428571,0.05,0.0357142857142857,0,0,0.0857142857142857,11,0.0785714285714286,12,0.0857142857142857,2
"158",43358,"Yannick Ngakoue","DE",3269.55,10.314028935548,9.68947388425736,0,0.42,1.2375,2.48,3.86,5.01,7.61,2.6277224435591,2.84695096736542,0,0.43,0.95,1.61,2.29,2.92,5.41,1.66578602257636,0.911559089928298,273,74,246,211.471544715447,6,5,0,4,11,5.63636363636364,-4.866183255,-0.442380295909091,2,0.181818181818182,"DL",11.9763736263736,0.021978021978022,0.0183150183150183,0,0.0146520146520147,0.0402930402930403,9,0.032967032967033,7,0.0256410256410256,2
"159",43361,"Jonathan Bullard","DE",1247.79,9.38485359472503,8.37073615751376,0,0.21,0.75,1.6,2.94,4.26,6.41,1.94977979274611,2.20722570048877,0,0.25,0.59,1.08,1.63,2.245,5.04,1.16745952072539,0.571003050992742,147,75,296,178.125,8,3,0,0,11,6.63636363636364,-2.021837696,-0.183803426909091,5,0.454545454545455,"DL",8.48836734693877,0.054421768707483,0.0204081632653061,0,0,0.0748299319727891,6,0.0408163265306122,11,0.0748299319727891,2
"160",43373,"Kendall Fuller","CB",4627.93,15.0567997650913,14.5109461055563,0,0.38,1.21,2.44,4.09,5.66,9.74,2.79927508955133,4.11980258315539,0,0.35,0.85,1.64,2.58,3.55,7.82,1.82701596745796,1.57943626197939,365,71,198,252.085858585859,25,7,0,2,32,6.28125,9.627789459,0.30086842059375,16,0.5,"DB",12.6792602739726,0.0684931506849315,0.0191780821917808,0,0.00547945205479452,0.0876712328767123,16,0.0438356164383562,30,0.0821917808219178,1
"161",43376,"Nick Vigil","ILB",972.85,8.22725179399217,7.75752324527018,0,0.428,1.55,3.12,5.245,7,9.14,3.44930117062788,5.38826611898727,0,0.41,1.06,2,3.07,4.022,7.14,2.13521461511174,1.86749799331365,65,74,235,221.370212765957,7,7,0,2,14,5.92857142857143,6.156739265,0.439767090357143,10,0.714285714285714,"LB",14.9669230769231,0.107692307692308,0.107692307692308,0,0.0307692307692308,0.215384615384615,4,0.0615384615384615,12,0.184615384615385,3
"162",43378,"Javon Hargrave","DT",2180.4,9.22020568265281,8.36801678356604,0,0.33,1.05,2.13,3.49,4.57,7.06,2.33767349197565,2.5360893841932,0,0.37,0.79,1.37,2.01,2.64,5.11,1.45898616491422,0.789787637067812,211,74,305,170.56393442623,15,5,0,3,20,6.45,-3.001533144,-0.1500766572,8,0.4,"DL",10.3336492890995,0.0710900473933649,0.023696682464455,0,0.014218009478673,0.0947867298578199,12,0.0568720379146919,17,0.0805687203791469,2
"163",43387,"Justin Simmons","FS",2847.88,13.1959479795881,12.4223989578459,0,0.71,1.68,3.32,4.85,6.15,10.1,3.37732676791647,4.12672911737049,0,0.49,1.04,1.9,2.96,4.02,7.31,2.11019221642145,1.83879037482015,201,74,202,257.534653465347,14,9,0,6,23,6,6.166343513,0.268101891869565,12,0.521739130434783,"DB",14.1685572139303,0.0696517412935323,0.0447761194029851,0,0.0298507462686567,0.114427860696517,11,0.054726368159204,17,0.0845771144278607,1
"164",43388,"Joe Schobert","ILB",471.35,9.08229679078113,8.38147626081506,0,0.41,1.45,3.025,4.9675,6.169,8.42,3.21717510259918,4.41230132318531,0,0.611,1.2925,2.14,3.1,4.15,7.29,2.27170314637483,1.83399839778612,37,73,245,209.465306122449,7,3,1,1,11,5.90909090909091,-8.408737273,-0.764430661181818,1,0.0909090909090909,"LB",12.7391891891892,0.189189189189189,0.0810810810810811,0.027027027027027,0.027027027027027,0.297297297297297,10,0.27027027027027,14,0.378378378378378,3
"165",43395,"Eric Murray","FS",683.56,12.2672816159617,10.9717919621403,0,0.1,1.18,3.08,5.125,6.57,8.97,3.26058122915674,5.57756925209744,0,0.18,0.9,2.03,3.34,4.31,8.49,2.19104335397808,2.3624781768612,43,71,199,250.819095477387,5,2,0,1,7,7.42857142857143,2.105301791,0.300757398714286,5,0.714285714285714,"DB",15.8967441860465,0.116279069767442,0.0465116279069767,0,0.0232558139534884,0.162790697674419,2,0.0465116279069767,6,0.13953488372093,1
"166",43404,"De'Vondre Campbell","ILB",4534.03,8.25283452922467,7.37690491807786,0,0.4,1.17,2.56,4.68,6.16,9.06,2.99890344781947,4.69907650100135,0,0.44,1.02,1.84,2.87,3.86,8.12,2.03069949043743,1.73606761789451,315,76,232,230.293103448276,37,26,0,9,63,6.49206349206349,10.778646711,0.171089630333333,35,0.555555555555556,"LB",14.393746031746,0.117460317460317,0.0825396825396825,0,0.0285714285714286,0.2,28,0.0888888888888889,54,0.171428571428571,3
"167",43405,"Hassan Ridgeway","DT",1249.86,8.33510349097903,7.1662612087708,0,0.25,0.8875,1.84,3.2,4.34,7.12,2.11664056939502,2.3709676408525,0,0.34,0.74,1.24,1.83,2.4,6.48,1.32607829181495,0.647729055979997,124,75,305,172.868852459016,8,9,0,0,17,7.23529411764706,-2.6953946,-0.158552623529412,5,0.294117647058824,"DL",10.0795161290323,0.0645161290322581,0.0725806451612903,0,0,0.137096774193548,12,0.0967741935483871,17,0.137096774193548,2
"168",43407,"Juston Burris","SS",1843.23,12.6179385401556,11.9273690144391,0,0.587,1.43,3.095,4.91,6.38,8.91,3.27461908152367,4.53774285825787,0,0.55,1.1025,1.92,2.92,3.98,9.45,2.1214346742613,1.77728578182757,135,72,212,238.754716981132,10,7,0,4,17,6.94117647058824,15.551964373,0.914821433705882,12,0.705882352941177,"DB",13.6535555555556,0.0740740740740741,0.0518518518518519,0,0.0296296296296296,0.125925925925926,5,0.037037037037037,13,0.0962962962962963,1
"169",43409,"David Onyemata","DT",2512.25,8.49598380780338,7.7712211308397,0,0.28,0.87,1.89,3.52,4.86,7,2.27145480093677,2.92561591783225,0,0.33,0.73,1.26,1.9,2.516,5,1.36472693208431,0.730968697677256,233,76,300,178.093333333333,8,4,0,4,12,6.66666666666667,-2.560607485,-0.213383957083333,2,0.166666666666667,"DL",10.7821888412017,0.0343347639484979,0.0171673819742489,0,0.0171673819742489,0.0515021459227468,10,0.0429184549356223,8,0.0343347639484979,2
"170",43411,"Andrew Billings","DT",1999.39,8.32447857724509,7.12006692451643,0,0.23,0.84,1.84,3.09,4.27,7.54,2.08624702574086,2.38470388012907,0,0.29,0.67,1.19,1.83,2.385,5.61,1.28683538827601,0.660220898156945,210,73,328,156.460365853659,6,12,0,4,18,6.72222222222222,-9.662434188,-0.536801899333333,4,0.222222222222222,"DL",9.52090476190476,0.0285714285714286,0.0571428571428571,0,0.019047619047619,0.0857142857142857,14,0.0666666666666667,14,0.0666666666666667,2
"171",43413,"Deon Bush","SS",407.91,14.5316566374261,14.1493382035278,0.12,0.52,1.62,3.65,5.22,6.38,7.78,3.52901909722222,4.49173413690692,0.01,0.41,1.01,2.045,3.11,4.069,6.21,2.15510416666667,1.83195706993918,31,72,200,253.08,3,1,0,0,4,6,2.191249391,0.54781234775,3,0.75,"DB",13.1583870967742,0.0967741935483871,0.032258064516129,0,0,0.129032258064516,1,0.032258064516129,4,0.129032258064516,1
"172",43420,"Blake Martinez","ILB",1219.9,7.92196438731796,6.9327130800476,0,0.54,1.33,2.67,4.45,6.09,8.49,3.01029824993838,4.17921995540374,0,0.506,1.1,1.93,2.97,3.99,7.93,2.11264974118807,1.759961739468,93,74,237,219.502109704641,14,6,0,2,20,6.75,3.33339276,0.166669638,14,0.7,"LB",13.1172043010753,0.150537634408602,0.0645161290322581,0,0.021505376344086,0.21505376344086,6,0.0645161290322581,18,0.193548387096774,3
"173",43426,"Dean Lowry","DE",2400.43,8.06087925947334,7.07790757423351,0,0.25,0.83,1.71,3.05,4.14,7.36,2.01008685833406,2.15794471100953,0,0.32,0.69,1.17,1.72,2.28,5.06,1.25771823156432,0.613857657917234,232,78,296,185.25,17,10,0,1,27,6.74074074074074,-4.879694302,-0.180729418592593,8,0.296296296296296,"DL",10.3466810344828,0.0732758620689655,0.0431034482758621,0,0.00431034482758621,0.116379310344828,19,0.0818965517241379,26,0.112068965517241,2
"174",43435,"Matt Judon","OLB",2772.48,11.1073394772059,10.553875101424,0,0.28,1.03,1.94,3.38,4.75,8.99,2.33046266644193,3.02843126506205,0,0.3,0.74,1.48,2.33,3.16,7.27,1.64193578290915,1.30823868816406,261,75,261,202.011494252874,8,14,0,1,22,6.54545454545455,-13.058025533,-0.593546615136364,7,0.318181818181818,"LB",10.6225287356322,0.0306513409961686,0.053639846743295,0,0.00383141762452107,0.0842911877394636,15,0.0574712643678161,21,0.0804597701149425,3
"175",43436,"Quinton Jefferson","DE",2507.72,10.1965999330885,9.29674003719177,0,0.39,1.16,2.37,3.92,5.2,7.92,2.63475402699173,3.25009251595744,0,0.36,0.79,1.37,2.04,2.61,6.02,1.45587178929038,0.765729412971349,221,76,291,183.601374570447,5,7,0,1,12,5.83333333333333,1.023427828,0.0852856523333333,5,0.416666666666667,"DL",11.347149321267,0.0226244343891403,0.0316742081447964,0,0.00452488687782805,0.0542986425339367,7,0.0316742081447964,11,0.0497737556561086,2
"176",43441,"Matt Ioannidis","DT",3045.51,9.46544753009423,8.57721773256606,0,0.37,1.0275,2.06,3.1725,4.2,6.9,2.19223493975904,2.06744100210769,0,0.39,0.76,1.27,1.86,2.51,5.12,1.36992846385542,0.67520908442207,299,75,310,170.08064516129,5,13,1,4,19,6.63157894736842,-6.929856662,-0.364729298,2,0.105263157894737,"DL",10.185652173913,0.0167224080267559,0.0434782608695652,0.00334448160535117,0.0133779264214047,0.0635451505016722,17,0.0568561872909699,19,0.0635451505016722,2
"177",43455,"D.J. Reader","NT",529.26,8.56002442736287,7.50448210409492,0,0.21,0.67,1.56,2.82,3.889,6.21,1.86241027445461,2.05343202732136,0,0.31,0.68,1.22,2.07,2.999,5.78,1.45771287825475,1.07787839975665,66,75,347,151.945244956772,7,2,0,0,9,7.33333333333333,-4.8071323,-0.534125811111111,0,0,"DL",8.01909090909091,0.106060606060606,0.0303030303030303,0,0,0.136363636363636,9,0.136363636363636,9,0.136363636363636,2
"178",43478,"Anthony Brown","CB",4439.75,15.4003034615232,14.8878802890399,0,0.22,1.03,2.5,4.02,5.31,18.08,2.68390093261689,3.86027798746732,0,0.26,0.77,1.53,2.52,3.57,55.94,1.82105923043666,3.21160255306967,371,71,196,254.658163265306,25,9,1,9,35,5.97142857142857,15.740560844,0.449730309828571,23,0.657142857142857,"DB",11.9669811320755,0.0673854447439353,0.0242587601078167,0.00269541778975741,0.0242587601078167,0.0943396226415094,12,0.032345013477089,30,0.0808625336927224,1
"179",43497,"Kamu Grugier-Hill","ILB",3367.17,8.98456770506168,8.0291049778369,0,0.31,1.33,2.94,4.6775,6.13,9.23,3.1315908667288,4.57872414427299,0,0.47,1.11,1.93,2.97,4.01,9.53,2.11924883504194,1.84418178260886,222,74,230,226.182608695652,28,10,0,6,38,6.21052631578947,5.707053993,0.150185631394737,19,0.5,"LB",15.1674324324324,0.126126126126126,0.045045045045045,0,0.027027027027027,0.171171171171171,19,0.0855855855855856,32,0.144144144144144,3
"180",43503,"Elandon Roberts","ILB",3819.82,8.17065558352006,7.15469494675904,0,0.31,1.04,2.53,4.76,6.44,9.12,3.00877332493504,5.19335647940177,0,0.44,1.02,1.82,2.8,3.78,8.13,1.99968663884733,1.69690979156084,265,72,238,212.672268907563,25,26,0,9,51,7.01960784313725,2.123162667,0.0416306405294118,26,0.509803921568627,"LB",14.4144150943396,0.0943396226415094,0.0981132075471698,0,0.0339622641509434,0.192452830188679,25,0.0943396226415094,42,0.158490566037736,3
"181",43508,"Will Parks","FS",239.35,11.4232176557846,10.4546339412207,0,0.35,0.875,2.14,3.735,5.028,6.84,2.42709053916582,2.97939621073525,0,0.44,0.92,1.81,2.88,3.818,9.02,2.01970498474059,1.85583891491403,20,73,194,264.530927835052,3,0,0,0,3,6.33333333333333,1.179725122,0.393241707333333,2,0.666666666666667,"DB",11.9675,0.15,0,0,0,0.15,1,0.05,3,0.15,1
"182",43522,"Jalen Mills","CB",3203.73,13.9645118653989,13.4716708866857,0,0.41,1.37,3.04,4.63,5.89,9.34,3.13876055784718,4.26631220491504,0,0.4,0.97,1.78,2.78,3.77,9.95,1.97469161264977,1.69256406852605,228,72,191,265.005235602094,20,5,0,3,25,6.44,20.341953891,0.81367815564,19,0.76,"DB",14.0514473684211,0.087719298245614,0.0219298245614035,0,0.0131578947368421,0.109649122807018,6,0.0263157894736842,22,0.0964912280701754,1
"183",43533,"Jayron Kearse","FS",2788.77,11.9617253765056,11.2426064419273,0,0.53,1.41,2.83,4.54,5.93,9.4,3.08703871681416,4.15662923182311,0,0.45,1,1.84,2.82,3.8,7.5,2.00992699115044,1.6689127283786,206,76,215,248.502325581395,21,11,0,2,32,6.65625,6.734894247,0.21046544521875,18,0.5625,"DB",13.5377184466019,0.101941747572816,0.0533980582524272,0,0.00970873786407767,0.155339805825243,14,0.0679611650485437,30,0.145631067961165,1
"184",43534,"Clayton Fejedelem","SS",218.71,9.68585298532117,9.09487586982983,0.03,0.974,2.205,4.2,5.775,7.134,8.4,4.02528545119705,4.87096444788757,0.03,0.64,1.135,1.87,3.1,4.48,6.72,2.25436464088398,2.21733275978064,15,72,205,246.907317073171,3,1,0,0,4,6.25,1.159619906,0.2899049765,3,0.75,"DB",14.5806666666667,0.2,0.0666666666666667,0,0,0.266666666666667,1,0.0666666666666667,4,0.266666666666667,1
"185",43616,"Matthias Farley","FS",53.46,13.6273006019509,13.7122648557782,1.67,3.692,4.345,6.21,7.55,7.789,8.1,5.8425,3.11793983516484,0.53,1.381,1.85,2.76,3.7425,4.817,5.51,2.89413043478261,1.55230802675585,3,71,209,238.818181818182,1,0,0,0,1,3,0.132731782,0.132731782,1,1,"DB",17.82,0.333333333333333,0,0,0,0.333333333333333,0,0,1,0.333333333333333,1
"186",43641,"Mike Hilton","CB",3030.88,13.3787079854462,12.8659655887179,0,0.46,1.32,2.62,4.2275,5.79,9.43,2.91763875459292,4.07130663749997,0,0.46,0.99,1.81,2.81,3.76,7.65,1.989552310965,1.64360375468521,252,69,184,263.625,27,8,0,6,35,5.97142857142857,4.550831301,0.130023751457143,17,0.485714285714286,"DB",12.0273015873016,0.107142857142857,0.0317460317460317,0,0.0238095238095238,0.138888888888889,18,0.0714285714285714,29,0.115079365079365,1
"187",43694,"Michael Pierce","NT",626.37,10.4930472466651,9.44426011794592,0,0.27,0.94,2.1,3.4125,4.22,6.51,2.2182582260372,2.23901524778562,0,0.29,0.66,1.23,1.96,2.7,5.57,1.38208512160229,0.867553038905567,66,72,340,148.870588235294,5,2,1,0,8,5.375,-1.267689767,-0.158461220875,1,0.125,"DL",9.49045454545455,0.0757575757575758,0.0303030303030303,0.0151515151515152,0,0.121212121212121,7,0.106060606060606,12,0.181818181818182,2
"188",43700,"Jonathan Jones","CB",3639.97,16.4594188413579,15.8908313303668,0,0.31,1.27,2.79,4.58,5.87,9.55,3.02200966103107,4.39616888279854,0,0.356000000000001,0.93,1.76,2.68,3.65,8.37,1.91325310235696,1.6462543173265,264,70,190,259,18,3,2,3,23,6.17391304347826,7.019881905,0.30521225673913,16,0.695652173913043,"DB",13.7877651515152,0.0681818181818182,0.0113636363636364,0.00757575757575758,0.0113636363636364,0.0871212121212121,7,0.0265151515151515,28,0.106060606060606,1
"189",43757,"Andrew Adams","SS",2260.36,13.2273296403142,12.7891146214149,0,0.73,1.85,3.67,5.18,6.3,9.09,3.57812965604692,4.13286438331347,0,0.63,1.28,2.15,3.13,4.1,7.29,2.28553653510858,1.7621119069164,174,71,202,247.094059405941,20,7,0,3,27,6.07407407407407,11.94846211,0.442535633703704,17,0.62962962962963,"DB",12.9905747126437,0.114942528735632,0.0402298850574713,0,0.0172413793103448,0.155172413793103,10,0.0574712643678161,24,0.137931034482759,1
"190",43780,"Brandin Bryant","DT",638.08,6.83029788664595,5.89831950727604,0,0.26,0.89,2.01,3.75,5,7.53,2.37330581761006,3.06061859932123,0,0.34,0.72,1.265,1.92,2.53,4.22,1.36694575471698,0.696229873580083,51,75,294,179.336734693878,1,2,0,0,3,6,0.274661976,0.091553992,2,0.666666666666667,"DL",12.5113725490196,0.0196078431372549,0.0392156862745098,0,0,0.0588235294117647,1,0.0196078431372549,3,0.0588235294117647,2
"191",43787,"Roy Robertson-Harris","DT",2554.17,8.98001139124389,8.52002644466992,0,0.31,0.93,1.81,2.92,4.18,7.23,2.05079298481161,2.11027786222671,0,0.31,0.69,1.27,1.91,2.564,5.61,1.37345221112696,0.772334623702101,256,77,294,184.119047619048,15,11,0,4,26,6.80769230769231,-3.39192204,-0.13045854,6,0.230769230769231,"DL",9.9772265625,0.05859375,0.04296875,0,0.015625,0.1015625,20,0.078125,22,0.0859375,2
"192",43791,"Morgan Fox","DE",1483.07,10.8963420982547,10.0250183194881,0,0.31,1,2.15,3.42,4.51,6.92,2.27649259672027,2.36539439998499,0,0.36,0.79,1.32,1.93,2.54,4.99,1.40388473173062,0.71076716760283,150,75,275,191.727272727273,4,4,0,0,8,7.125,-0.589903157,-0.073737894625,2,0.25,"DL",9.88713333333333,0.0266666666666667,0.0266666666666667,0,0,0.0533333333333333,6,0.04,8,0.0533333333333333,2
"193",43797,"Cory Littleton","OLB",2480.4,8.23656038029428,7.54409007284987,0,0.33,1.22,2.7,4.63,6.09,8.44,3.03067287657801,4.53412772810831,0,0.4,0.99,1.83,2.81,3.83,9.94,2.00579973035911,1.76874576572192,180,75,228,231.25,14,12,0,4,26,7.03846153846154,-3.426268738,-0.131779566846154,13,0.5,"LB",13.78,0.0777777777777778,0.0666666666666667,0,0.0222222222222222,0.144444444444444,13,0.0722222222222222,22,0.122222222222222,3
"194",43938,"Antwaun Woods","DT",143.57,8.60159970185521,7.1279192473322,0,0.31,1.045,2.39,4.03,5.32,6.06,2.62278719397363,3.30556655651494,0,0.34,0.69,1.25,1.935,2.76,5.02,1.40474576271186,0.879757435241445,11,73,318,161.380503144654,2,0,0,0,2,8,-0.823635991,-0.4118179955,1,0.5,"DL",13.0518181818182,0.181818181818182,0,0,0,0.181818181818182,1,0.0909090909090909,2,0.181818181818182,2
"195",43986,"Antonio Hamilton","CB",806.22,16.4390258515471,16.2494978483835,0,0.9,1.88,3.16,5.0075,6.667,10.22,3.56326086956522,5.03324302379436,0,0.583,1.16,2.01,3.14,4.117,8.09,2.23124223602484,1.97145464790907,63,72,190,266.4,10,1,0,3,11,5.72727272727273,17.082915228,1.55299229345455,10,0.909090909090909,"DB",12.7971428571429,0.158730158730159,0.0158730158730159,0,0.0476190476190476,0.174603174603175,1,0.0158730158730159,8,0.126984126984127,1
"196",44174,"Sam Eguavoen","ILB",155.11,7.2984210863857,6.4668958517948,0,0.27,0.9,1.89,3.85,6.41,8.39,2.58372712146423,4.91188475207987,0,0.4,0.96,1.73,2.75,3.7,6.32,1.90923460898502,1.55757707986689,15,73,236,217.453389830508,2,1,0,0,3,10.6666666666667,-2.857357595,-0.952452531666667,0,0,"LB",10.3406666666667,0.133333333333333,0.0666666666666667,0,0,0.2,3,0.2,3,0.2,3
"197",44813,"Myles Garrett","DE",2088.69,12.5026436572817,11.95222682209,0,0.36,0.95,1.64,2.69,3.76,7.24,1.90727203719518,1.68224559414209,0,0.33,0.65,1.23,1.97,2.69,5.26,1.38957111680425,0.851118586206866,241,76,272,196.426470588235,5,6,0,3,11,7.63636363636364,-5.440275003,-0.494570454818182,3,0.272727272727273,"DL",8.66676348547718,0.020746887966805,0.024896265560166,0,0.012448132780083,0.045643153526971,8,0.033195020746888,8,0.033195020746888,2
"198",44815,"Solomon Thomas","DT",1827.54,8.52706184322118,7.5796843010895,0,0.35,1.02,2.21,3.83,5.62,8.48,2.59484656240779,3.74075388673822,0,0.37,0.81,1.45,2.22,2.873,5.55,1.55745647683683,0.918504168461069,146,74,280,185.792857142857,5,7,0,0,12,6.91666666666667,-2.596553557,-0.216379463083333,2,0.166666666666667,"DL",12.517397260274,0.0342465753424658,0.0479452054794521,0,0,0.0821917808219178,10,0.0684931506849315,12,0.0821917808219178,2
"199",44818,"Jamal Adams","SS",199.38,13.5354154053555,12.2626349739638,0.17,1.242,2.02,3.485,6,7.121,8.57,3.94912698412698,5.23763860014516,0.08,0.63,1.2175,2.34,3.2225,4.061,6.33,2.30704365079365,1.69439382711667,11,73,213,240.93427230047,3,0,0,0,3,6.66666666666667,2.281824129,0.760608043,3,1,"DB",18.1254545454545,0.272727272727273,0,0,0,0.272727272727273,0,0,3,0.272727272727273,1
"200",44823,"Marshon Lattimore","CB",2549.38,15.0525551211953,14.7825691372759,0,0.21,1.05,2.42,4.27,5.86,9.79,2.79219909701575,4.51955090132518,0,0.23,0.89,1.88,2.95,3.95,9.72,2.0267239290827,2.03824366045046,206,72,192,263.625,11,5,0,0,16,6.0625,8.98297,0.561435625,11,0.6875,"DB",12.3756310679612,0.0533980582524272,0.0242718446601942,0,0,0.0776699029126214,5,0.0242718446601942,16,0.0776699029126214,1
"201",44825,"Haason Reddick","OLB",2918.58,10.1373839999248,9.62607411321255,0,0.38,1.32,2.825,4.48,5.72,9.32,2.97222097987396,3.90405359068718,0,0.5,1.13,2.08,3.23,4.26,9.68,2.26372433421427,2.11956811430257,234,73,235,218.378723404255,10,4,0,9,14,6.28571428571429,-3.127595187,-0.223399656214286,6,0.428571428571429,"LB",12.4725641025641,0.0427350427350427,0.0170940170940171,0,0.0384615384615385,0.0598290598290598,8,0.0341880341880342,5,0.0213675213675214,3
"202",44827,"Malik Hooker","FS",3935.54,13.7588468591669,12.9587676566744,0,0.47,1.46,3.4,5.27,6.6,9.83,3.48497736351531,5.14362280000246,0,0.56,1.18,2.22,3.4,4.51,8.59,2.39223435419441,2.2827256446471,272,73,212,242.070754716981,27,10,0,2,37,6.62162162162162,15.295005014,0.413378513891892,26,0.702702702702703,"DB",14.4688970588235,0.0992647058823529,0.0367647058823529,0,0.00735294117647059,0.136029411764706,11,0.0404411764705882,35,0.128676470588235,1
"203",44828,"Marlon Humphrey","CB",4433.39,15.0619292108517,14.6711875197276,0,0.39,1.11,2.47,4.2,5.73,9.38,2.81787838097065,4.19563844511322,0,0.37,0.86,1.68,2.63,3.65,7.43,1.87142208581111,1.63708339767308,363,72,197,256.934010152284,20,10,0,4,30,6.16666666666667,3.998956946,0.133298564866667,17,0.566666666666667,"DB",12.2131955922865,0.0550964187327824,0.0275482093663912,0,0.0110192837465565,0.0826446280991736,13,0.0358126721763085,26,0.0716253443526171,1
"204",44829,"Jonathan Allen","DT",2602.6,9.54470995383405,8.63553888886319,0,0.21,0.71,1.56,2.75,3.83,7.77,1.86069402266499,2.07165671088945,0,0.28,0.61,1.11,1.72,2.37,6.21,1.23241908006814,0.675341999469998,303,75,300,175.75,17,9,0,3,26,6.80769230769231,-15.340475403,-0.590018284730769,1,0.0384615384615385,"DL",8.58943894389439,0.0561056105610561,0.0297029702970297,0,0.0099009900990099,0.0858085808580858,25,0.0825082508250825,23,0.0759075907590759,2
"205",44830,"Adoree' Jackson","CB",4507.11,15.7745497968423,15.2677195239814,0,0.42,1.42,3.07,4.76,6.13200000000001,9.89,3.21750519006371,4.61113765434377,0,0.38,1,1.85,2.91,4,7.99,2.05691316486506,1.90552025312636,310,71,185,269.8,33,8,1,7,42,6.47619047619048,17.151068797,0.408358780880952,30,0.714285714285714,"DB",14.539064516129,0.106451612903226,0.0258064516129032,0.0032258064516129,0.0225806451612903,0.135483870967742,12,0.0387096774193548,39,0.125806451612903,1
"206",44834,"Charles Harris","OLB",1903.2,11.1953011622488,10.6610074934398,0,0.39,1.44,2.74,4.32,5.53,8.16,2.91154927425516,3.54329011160743,0,0.39,0.89,1.69,2.59,3.63,8.07,1.86674255156608,1.61150179572118,160,75,250,210.9,8,4,0,0,12,6.5,0.161782787,0.0134818989166667,6,0.5,"LB",11.895,0.05,0.025,0,0,0.075,6,0.0375,12,0.075,3
"207",44837,"Jabrill Peppers","SS",1891.02,10.0336006968845,9.38744668137151,0,0.44,1.23,2.8,4.53,5.887,9.99,3.00450350095481,4.2230542974571,0,0.47,1.03,1.84,2.85,3.86,7.26,2.02018777848504,1.67194820601964,141,71,213,234.333333333333,16,11,0,1,27,6.66666666666667,-1.437270518,-0.0532322414074074,14,0.518518518518518,"DB",13.4114893617021,0.113475177304965,0.0780141843971631,0,0.00709219858156028,0.191489361702128,13,0.0921985815602837,26,0.184397163120567,1
"208",44838,"Takkarist McKinley","DE",144.69,10.2291463166695,9.44402986326639,0,0.24,1.0525,1.785,3.01,4.26000000000001,6.2,2.12762996941896,2.3161540987023,0,0.362,0.9,1.46,1.99,2.694,5.09,1.52232415902141,0.906539459844238,15,74,265,196.309433962264,0,1,0,0,1,7,0.248627722,0.248627722,1,1,"DL",9.646,0,0.0666666666666667,0,0,0.0666666666666667,0,0,1,0.0666666666666667,2
